Price,Open,High,Low,Vol.,Change %,Target
1075.59,1085.57,1097.12,1072.64,10940000.0,-0.35,1
1095.42,1088.43,1097.6,1084.96,8260000.0,1.84,1
1099.46,1102.59,1112.13,1097.67,12320000.0,0.37,1
1104.12,1096.08,1109.36,1096.08,7120000.0,0.42,0
1092.06,1091.7,1097.42,1083.98,5840000.0,-1.09,0
1070.32,1095.79,1095.79,1067.23,8510000.0,-1.99,1
1078.2,1067.64,1081.12,1063.6,6850000.0,0.74,1
1081.62,1076.45,1086.71,1071.32,6760000.0,0.32,0
1076.13,1096.24,1096.85,1075.4,8400000.0,-0.51,1
1093.4,1069.0,1095.79,1063.83,15440000.0,1.61,1
1112.69,1099.42,1118.03,1098.58,11460000.0,1.76,1
1132.05,1114.17,1147.47,1108.36,17770000.0,1.74,1
1135.1,1128.01,1143.45,1128.01,8050000.000000001,0.27,0
1121.93,1138.32,1142.45,1119.84,7610000.0,-1.16,1
1125.68,1116.67,1135.96,1114.53,3110000.0,0.33,0
1108.29,1134.37,1134.37,1106.68,11290000.0,-1.54,1
1112.65,1115.76,1120.5,1104.32,11550000.0,0.39,1
1146.69,1118.94,1150.71,1116.42,16250000.0,3.06,1
1157.34,1153.43,1162.49,1149.44,11460000.0,0.93,0
1148.37,1180.22,1180.22,1138.46,12890000.0,-0.77,1
1155.55,1149.49,1157.61,1141.63,8289999.999999999,0.62,1
1159.86,1148.37,1161.86,1146.19,6180000.0,0.37,1
1176.93,1159.29,1180.22,1158.02,11610000.0,1.47,1
1183.21,1176.13,1184.89,1168.41,10880000.0,0.53,0
1182.03,1184.89,1190.18,1175.7,10390000.0,-0.1,0
1167.73,1175.68,1178.65,1163.42,5510000.0,-1.21,1
1194.65,1180.22,1196.56,1174.77,11360000.0,2.31,0
1188.86,1194.18,1199.28,1182.55,8350000.0,-0.48,0
1183.53,1190.34,1192.2,1175.68,6540000.0,-0.45,0
1176.74,1184.76,1187.46,1171.75,8970000.0,-0.57,1
1179.79,1173.39,1186.12,1171.14,6150000.0,0.26,0
1179.15,1183.28,1184.3,1167.1,4890000.0,-0.05,0
1157.93,1174.77,1174.77,1154.39,5900000.0,-1.8,1
1164.35,1155.25,1165.92,1151.39,6100000.0,0.55,0
1160.72,1168.87,1170.18,1158.54,5920000.0,-0.31,1
1170.73,1164.78,1177.49,1156.7,8670000.0,0.86,1
1188.21,1175.22,1191.52,1172.09,6780000.0,1.49,1
1229.04,1184.26,1235.16,1135.73,29100000.0,3.44,1
1231.15,1227.4,1239.98,1222.89,10210000.0,0.17,1
1239.84,1231.28,1246.24,1224.79,24150000.0,0.71,0
1236.19,1244.58,1250.58,1232.87,8760000.0,-0.29,0
1235.66,1239.23,1247.4,1225.88,10700000.0,-0.04,0
1217.64,1231.06,1233.21,1215.62,13690000.0,-1.46,1
1221.16,1209.77,1224.25,1207.91,7930000.0,0.29,0
1203.14,1218.8,1223.34,1199.35,7810000.0,-1.48,0
1202.57,1207.45,1209.72,1198.42,7160000.0,-0.05,0
1184.35,1201.1,1207.45,1181.06,11680000.0,-1.52,1
1186.16,1173.63,1190.66,1173.41,8750000.0,0.15,1
1191.56,1186.16,1195.2,1183.26,7690000.0,0.46,0
1187.25,1197.31,1197.9,1185.21,6710000.0,-0.36,0
1170.39,1181.35,1187.03,1167.05,8020000.0,-1.42,0
1164.6,1167.05,1188.75,1161.22,14620000.0,-0.49,1
1179.9,1171.59,1182.03,1165.1,7130000.0,1.31,1
1190.11,1172.91,1192.02,1164.78,6890000.0,0.87,0
1173.18,1189.75,1195.2,1169.37,7870000.0,-1.42,0
1170.14,1179.31,1182.33,1165.12,6880000.0,-0.26,0
1135.82,1163.56,1175.9,1131.31,9470000.0,-2.93,1
1145.74,1141.52,1153.89,1131.37,5530000.0,0.87,1
1155.11,1148.44,1156.98,1141.75,5320000.0,0.82,0
1155.0,1152.07,1157.43,1144.58,6890000.0,-0.01,0
1154.48,1147.08,1157.02,1146.4,6400000.0,-0.05,1
1156.25,1155.3,1169.78,1153.48,6730000.0,0.15,1
1169.28,1157.52,1170.68,1156.7,4910000.0,1.13,0
1160.72,1164.35,1167.96,1156.52,7070000.0,-0.73,0
1143.24,1160.7,1162.54,1141.18,8550000.0,-1.51,0
1141.2,1145.49,1151.35,1136.64,12590000.0,-0.18,1
1151.57,1146.92,1156.59,1143.13,5860000.0,0.91,1
1178.76,1155.39,1181.12,1154.5,9900000.0,2.36,0
1161.33,1182.94,1182.94,1155.7,7430000.0,-1.48,0
1146.69,1158.66,1161.15,1144.4,10620000.0,-1.26,0
1121.93,1146.1,1149.58,1118.94,16329999.999999998,-2.16,0
1120.12,1115.94,1122.52,1105.14,19030000.0,-0.16,0
1109.45,1122.43,1125.59,1101.69,12570000.0,-0.95,1
1125.2,1115.76,1127.11,1112.4,9920000.0,1.42,0
1123.34,1122.79,1130.78,1116.83,12410000.0,-0.17,0
1122.14,1122.52,1126.27,1115.15,11020000.0,-0.11,0
1108.79,1123.48,1123.48,1106.34,13780000.0,-1.19,0
1103.18,1111.67,1119.48,1100.78,10110000.0,-0.51,0
1096.67,1107.59,1109.24,1083.69,15220000.0,-0.59,0
1081.51,1095.08,1096.1,1080.35,11430000.0,-1.38,0
1060.99,1082.35,1083.69,1049.33,23840000.0,-1.9,1
1071.16,1058.43,1076.68,1044.49,20100000.0,0.96,0
1068.48,1081.26,1083.82,1062.65,20940000.0,-0.25,0
1062.15,1080.33,1080.33,1046.31,17860000.0,-0.59,0
1056.27,1052.21,1065.83,1049.03,12610000.0,-0.55,1
1057.2,1066.28,1066.28,1040.86,22800000.0,0.09,0
1049.24,1050.85,1053.57,1046.67,13700000.0,-0.75,0
1046.72,1049.48,1056.48,1040.86,13970000.0,-0.24,1
1067.62,1049.94,1071.23,1047.22,19530000.0,2.0,1
1069.48,1068.3,1076.2,1059.47,12160000.0,0.17,0
1060.67,1068.96,1068.96,1053.71,9960000.0,-0.82,0
1054.64,1062.29,1066.73,1050.19,9560000.0,-0.57,1
1079.49,1057.63,1081.21,1054.77,13220000.0,2.36,1
1103.93,1078.54,1106.32,1077.17,30920000.0,2.26,0
1103.07,1111.88,1118.39,1100.8,15940000.0,-0.08,1
1107.68,1098.51,1110.99,1094.24,10900000.0,0.42,0
1095.97,1109.86,1112.01,1094.02,8160000.0,-1.06,1
1104.91,1100.33,1110.67,1095.04,12290000.0,0.82,0
1079.85,1101.21,1103.05,1078.11,10180000.0,-2.27,0
1074.68,1079.44,1087.05,1071.89,9090000.0,-0.48,1
1082.03,1076.72,1087.68,1074.91,8710000.0,0.68,0
1074.84,1081.26,1084.73,1067.51,10340000.0,-0.66,0
1054.27,1069.5,1074.45,1050.23,20300000.0,-1.91,1
1063.97,1064.01,1064.69,1054.59,10660000.0,0.92,0
1055.86,1060.83,1067.48,1053.84,8610000.0,-0.76,1
1082.8,1066.35,1086.46,1062.9,13520000.0,2.55,1
1093.38,1089.43,1100.6,1089.43,9390000.0,0.98,1
1097.31,1093.38,1098.06,1082.62,14570000.0,0.36,0
1070.93,1096.69,1097.1,1069.05,14990000.0,-2.4,0
1054.34,1062.88,1064.01,1050.87,12310000.0,-1.55,0
1037.0,1057.2,1064.01,1032.69,11790000.0,-1.64,0
1033.12,1034.96,1046.28,1029.99,14790000.0,-0.37,0
1015.46,1036.82,1043.27,1011.08,20060000.0,-1.71,0
1010.4,1018.16,1023.16,999.64,16950000.0,-0.5,0
1009.13,1018.96,1022.23,1004.41,31400000.0,-0.13,0
999.21,1005.45,1007.72,989.57,18020000.0,-0.98,1
1030.28,1007.25,1032.24,1006.36,19750000.0,3.11,1
1033.42,1037.23,1040.16,1030.42,10080000.0,0.3,0
1020.34,1029.51,1030.37,1018.19,15000000.0,-1.27,0
1000.14,1019.19,1021.34,997.74,11420000.0,-1.98,1
1015.69,1006.59,1023.16,998.74,12970000.0,1.55,1
1020.43,1019.07,1024.29,1015.44,11610000.0,0.47,0
1014.4,1016.35,1018.98,1003.68,17360000.0,-0.59,1
1058.13,1023.61,1063.76,1023.47,26000000.0,4.31,1
1058.31,1064.46,1066.28,1050.85,9500000.0,0.02,0
1055.77,1065.83,1065.83,1047.92,15010000.0,-0.24,1
1062.85,1052.28,1068.55,1052.28,17020000.0,0.67,0
1055.32,1066.73,1066.92,1053.82,11960000.0,-0.71,1
1060.54,1059.47,1062.65,1054.95,9730000.0,0.49,1
1065.21,1060.54,1074.81,1057.68,16780000.0,0.44,1
1069.23,1068.1,1073.91,1063.1,11430000.0,0.38,1
1074.66,1100.76,1100.76,1066.3,16550000.0,0.51,0
1062.35,1078.99,1078.99,1055.84,9600000.0,-1.14,1
1067.64,1061.76,1070.32,1058.65,11330000.0,0.5,0
1064.94,1068.6,1070.82,1058.61,6470000.0,-0.25,1
1066.28,1067.03,1071.73,1060.56,7060000.0,0.13,1
1070.37,1078.08,1080.76,1065.83,11940000.0,0.38,1
1078.56,1074.0,1080.62,1066.96,8520000.0,0.77,0
1072.23,1079.9,1083.12,1068.57,7950000.0,-0.59,1
1079.01,1078.08,1082.17,1073.09,8460000.0,0.63,1
1098.74,1081.26,1100.28,1081.15,14370000.0,1.83,1
1108.06,1105.86,1110.22,1102.19,11980000.0,0.85,0
1098.55,1109.86,1109.86,1095.35,6520000.0,-0.86,1
1111.22,1099.03,1113.42,1096.06,7970000.0,1.15,0
1108.38,1108.04,1117.28,1105.77,8070000.0,-0.26,1
1122.07,1112.13,1127.4,1109.47,8450000.0,1.23,1
1125.54,1123.48,1128.83,1118.14,5970000.0,0.31,1
1133.28,1130.28,1134.76,1126.29,10040000.0,0.69,0
1125.88,1134.35,1139.14,1124.18,9740000.0,-0.65,1
1127.72,1121.12,1129.1,1115.08,6420000.0,0.16,1
1129.94,1130.24,1136.89,1122.64,6310000.0,0.2,0
1113.85,1132.1,1134.64,1112.2,8050000.000000001,-1.42,0
1107.27,1118.03,1118.94,1102.59,8119999.999999999,-0.59,0
1104.89,1111.92,1115.3,1101.76,9720000.0,-0.22,1
1108.47,1104.89,1110.29,1097.99,7430000.0,0.32,1
1114.4,1105.32,1119.39,1104.12,6860000.0,0.53,0
1114.19,1116.96,1120.3,1112.79,5620000.0,-0.02,0
1107.7,1110.27,1118.48,1104.61,7490000.0,-0.58,0
1107.57,1104.82,1111.67,1096.72,10600000.0,-0.01,1
1137.77,1115.76,1138.91,1112.47,11650000.0,2.73,1
1144.17,1144.36,1148.44,1138.09,9240000.0,0.56,0
1143.88,1144.17,1151.94,1141.34,10470000.0,-0.03,0
1121.16,1134.82,1139.3,1117.12,25020000.0,-1.99,0
1118.14,1125.81,1127.97,1115.76,13470000.0,-0.27,0
1114.49,1121.66,1127.04,1112.58,14580000.0,-0.33,1
1124.5,1119.93,1127.45,1115.96,10070000.0,0.9,1
1125.45,1127.31,1129.24,1117.57,6920000.0,0.08,1
1133.98,1128.92,1134.82,1122.39,9520000.0,0.76,1
1134.66,1137.55,1142.47,1130.74,11140000.0,0.06,0
1126.63,1138.0,1138.7,1124.84,5420000.0,-0.71,1
1127.63,1123.7,1129.92,1118.94,5900000.0,0.09,1
1144.29,1132.55,1145.47,1128.58,10380000.0,1.48,1
1158.36,1144.36,1159.79,1142.54,12260000.0,1.23,1
1158.68,1158.34,1163.22,1150.94,10900000.0,0.03,1
1169.96,1162.15,1172.23,1162.15,22310000.0,0.97,0
1158.34,1172.95,1172.95,1154.18,6280000.0,-0.99,1
1160.74,1156.41,1163.88,1150.71,6390000.0,0.21,1
1164.01,1160.7,1166.53,1156.61,6430000.0,0.28,0
1150.94,1160.24,1168.1,1149.35,7030000.0,-1.12,0
1141.52,1147.94,1149.98,1140.27,6120000.0,-0.82,0
1132.8,1138.0,1141.81,1129.69,11670000.0,-0.76,1
1133.21,1133.26,1139.14,1128.76,8940000.0,0.04,1
1148.21,1140.72,1152.01,1133.85,10480000.0,1.32,1
1157.63,1155.89,1160.54,1150.01,10290000.0,0.82,1
1187.34,1161.17,1190.2,1159.95,11220000.0,2.57,0
1175.11,1191.56,1191.56,1168.07,7440000.0,-1.03,0
1173.18,1184.3,1184.3,1169.23,9460000.0,-0.16,1
1197.81,1169.35,1200.39,1169.35,17650000.0,2.1,0
1195.47,1196.1,1209.7,1192.93,12350000.0,-0.2,1
1241.52,1220.57,1251.03,1214.26,30680000.0,3.85,1
1254.98,1249.62,1257.38,1242.68,18520000.0,1.08,1
1256.36,1255.71,1271.91,1253.59,17290000.0,0.11,0
1245.13,1263.69,1270.55,1242.52,13550000.0,-0.89,0
1244.08,1248.31,1253.25,1237.0,13960000.0,-0.08,1
1269.5,1246.94,1277.83,1238.32,20510000.0,2.04,1
1280.29,1278.72,1288.0,1267.83,23880000.0,0.85,1
1290.0,1284.62,1296.42,1269.64,36110000.0,0.76,1
1309.93,1290.0,1315.47,1290.0,38720000.0,1.54,0
1269.38,1304.5,1307.45,1261.8,30250000.0,-3.1,0
1243.7,1240.5,1257.47,1234.65,23730000.0,-2.02,0
1242.9,1247.0,1252.6,1240.0,12030000.0,-0.06,1
1263.1,1242.5,1273.5,1242.5,12910000.0,1.63,0
1251.35,1267.03,1268.82,1245.18,17230000.0,-0.93,1
1263.93,1256.03,1271.43,1250.28,20830000.0,1.0,1
1274.63,1263.93,1276.95,1258.97,8550000.0,0.85,0
1256.6,1277.5,1279.5,1252.65,9540000.0,-1.41,0
1243.18,1254.6,1256.0,1231.8,12750000.0,-1.07,0
1237.95,1237.65,1250.45,1229.03,10170000.0,-0.42,1
1254.78,1249.4,1258.0,1235.8,22890000.0,1.36,1
1261.93,1260.5,1264.2,1252.5,5980000.0,0.57,0
1254.32,1264.0,1267.22,1249.78,9840000.0,-0.6,1
1262.6,1252.43,1264.5,1240.55,11490000.0,0.66,1
1268.22,1262.47,1275.0,1254.22,15470000.0,0.45,1
1273.57,1266.22,1279.43,1256.18,22180000.0,0.42,1
1288.63,1269.5,1291.15,1262.5,9580000.0,1.18,0
1287.57,1275.5,1291.4,1275.5,10200000.0,-0.08,0
1269.0,1283.55,1289.05,1266.43,13670000.0,-1.44,1
1278.4,1265.63,1288.8,1254.28,18640000.0,0.74,0
1260.0,1269.97,1277.72,1257.82,9220000.0,-1.44,0
1259.7,1258.45,1268.97,1249.5,7710000.0,-0.02,1
1261.1,1262.1,1271.43,1258.47,9520000.0,0.11,0
1239.9,1269.95,1269.95,1235.5,14140000.0,-1.68,0
1234.18,1228.0,1252.5,1221.3,22220000.0,-0.46,0
1221.88,1236.0,1242.0,1215.55,12580000.0,-1.0,0
1210.18,1226.03,1226.72,1204.07,16880000.0,-0.96,0
1209.03,1216.0,1221.5,1207.5,12170000.0,-0.1,0
1203.5,1211.5,1212.5,1199.95,21640000.0,-0.46,1
1206.32,1203.28,1212.82,1200.82,18110000.0,0.23,0
1205.35,1206.32,1211.82,1202.65,9350000.0,-0.08,1
1211.8,1210.0,1216.97,1206.22,8680000.0,0.54,1
1214.35,1210.55,1218.07,1208.63,8199999.999999999,0.21,1
1216.0,1210.85,1219.13,1205.5,13650000.0,0.14,1
1224.1,1220.0,1228.0,1211.47,23110000.0,0.67,1
1237.3,1226.0,1238.43,1226.0,13270000.0,1.08,0
1219.43,1241.5,1241.5,1217.97,16260000.000000002,-1.44,1
1225.53,1220.0,1231.32,1213.13,12800000.0,0.5,1
1226.65,1230.0,1232.9,1222.5,9210000.0,0.09,1
1228.93,1234.0,1234.0,1224.75,25470000.0,0.19,0
1218.22,1220.03,1225.5,1216.03,7520000.0,-0.87,0
1191.07,1211.53,1213.8,1177.5,57080000.0,-2.23,0
1182.4,1187.47,1195.05,1180.0,12230000.0,-0.73,0
1177.47,1188.0,1191.22,1175.0,19180000.0,-0.42,0
1170.22,1175.2,1180.35,1167.55,14250000.0,-0.62,1
1171.25,1169.28,1175.1,1167.8,10090000.0,0.09,1
1184.45,1171.75,1185.9,1169.25,11720000.0,1.13,0
1167.05,1191.5,1191.5,1162.5,14520000.0,-1.47,1
1172.5,1170.9,1184.55,1167.05,12340000.0,0.47,0
1159.07,1164.97,1167.8,1158.0,8860000.0,-1.14,0
1157.07,1154.5,1159.5,1147.55,10290000.0,-0.17,0
1157.05,1159.63,1164.7,1154.5,10950000.0,0.0,1
1159.0,1158.53,1162.4,1156.03,5430000.0,0.17,0
1149.13,1154.05,1155.97,1147.5,7580000.0,-0.85,1
1154.2,1153.28,1158.95,1151.88,10240000.0,0.44,1
1172.53,1157.22,1174.85,1156.5,9810000.0,1.59,1
1174.7,1171.93,1179.68,1169.07,12550000.0,0.19,0
1174.65,1170.0,1178.75,1164.57,10150000.0,0.0,0
1172.03,1172.5,1177.28,1168.0,5930000.0,-0.22,1
1177.63,1178.0,1179.85,1170.65,7930000.0,0.48,0
1162.0,1177.63,1183.5,1160.5,8920000.0,-1.33,0
1153.07,1156.0,1160.9,1150.5,12030000.0,-0.77,0
1149.55,1150.0,1157.35,1148.15,8910000.0,-0.31,0
1131.6,1145.0,1153.13,1127.63,7850000.0,-1.56,0
1128.97,1125.03,1140.6,1121.5,11620000.0,-0.23,0
1113.25,1125.5,1129.0,1110.15,15220000.0,-1.39,1
1132.9,1120.0,1136.75,1117.97,11770000.0,1.77,1
1156.25,1137.0,1162.5,1134.97,16810000.0,2.06,0
1143.95,1164.0,1164.0,1141.45,12810000.0,-1.06,1
1148.7,1144.57,1158.75,1137.6,10310000.0,0.42,1
1160.1,1156.97,1162.15,1153.97,10560000.0,0.99,0
1159.85,1163.6,1167.47,1157.88,8850000.0,-0.02,1
1169.5,1166.15,1170.0,1162.8,10650000.0,0.83,0
1161.9,1167.03,1169.55,1159.78,6960000.0,-0.65,1
1167.95,1166.0,1170.5,1160.88,7880000.0,0.52,0
1155.28,1167.93,1167.95,1152.1,14510000.0,-1.09,1
1157.45,1152.78,1158.18,1149.03,7730000.0,0.19,1
1165.33,1163.03,1166.0,1161.25,1420000.0,0.68,0
1157.3,1161.45,1162.3,1155.85,3850000.0,-0.69,1
1178.22,1170.0,1180.97,1163.5,12220000.0,1.81,1
1180.35,1175.55,1187.07,1173.47,13130000.0,0.18,0
1177.78,1176.45,1186.63,1176.03,7760000.0,-0.22,0
1174.68,1174.28,1179.2,1168.2,4490000.0,-0.26,1
1189.45,1183.0,1194.0,1180.1,8210000.000000001,1.26,1
1194.1,1187.5,1197.22,1186.1,8530000.0,0.39,1
1197.75,1194.1,1200.0,1194.1,8530000.0,0.31,0
1196.95,1195.8,1201.3,1195.53,6750000.0,-0.07,1
1197.2,1196.95,1199.85,1187.63,13790000.0,0.02,1
1200.35,1204.0,1205.97,1199.03,12530000.0,0.26,0
1188.72,1197.35,1200.35,1184.95,28440000.0,-0.97,1
1197.15,1189.0,1198.2,1188.8,14340000.0,0.71,1
1210.1,1225.0,1225.0,1199.3,15590000.0,1.08,1
1218.88,1219.5,1220.43,1210.82,12690000.0,0.73,1
1230.55,1223.55,1236.47,1217.5,16420000.000000002,0.96,0
1228.53,1230.0,1230.47,1221.0,8140000.000000001,-0.16,0
1227.88,1231.93,1238.35,1222.5,10200000.0,-0.05,1
1229.68,1228.0,1233.8,1226.2,7070000.0,0.15,0
1212.03,1230.0,1232.47,1210.07,9200000.0,-1.44,1
1216.97,1211.0,1219.18,1203.15,10030000.0,0.41,1
1232.07,1227.0,1237.47,1221.32,16970000.0,1.24,1
1247.8,1239.0,1250.0,1235.03,15930000.0,1.28,1
1260.5,1247.8,1267.45,1245.47,14170000.0,1.02,1
1279.05,1277.5,1286.95,1262.6,16820000.0,1.47,0
1263.57,1285.53,1299.43,1260.0,17740000.0,-1.21,1
1281.28,1263.5,1286.75,1259.13,13770000.0,1.4,1
1282.53,1279.8,1290.45,1273.82,16540000.0,0.1,1
1289.03,1284.0,1295.97,1281.35,7470000.0,0.51,1
1293.43,1291.0,1299.95,1286.55,9200000.0,0.34,1
1302.78,1294.9,1306.0,1293.43,12300000.0,0.72,0
1292.47,1305.55,1307.0,1289.65,10860000.0,-0.79,1
1295.13,1290.28,1303.43,1286.57,4030000.0000000005,0.21,1
1305.85,1292.5,1307.5,1286.5,7450000.0,0.83,0
1291.65,1305.0,1317.0,1288.6,9040000.0,-1.09,1
1298.32,1294.0,1304.93,1289.55,9610000.0,0.52,1
1303.85,1301.45,1309.93,1299.0,8090000.0,0.43,0
1293.68,1305.0,1315.97,1284.47,7730000.0,-0.78,0
1290.25,1300.0,1303.4,1288.6,5400000.0,-0.26,1
1325.05,1288.5,1329.5,1287.53,11100000.0,2.7,1
1359.9,1329.5,1362.5,1328.5,23730000.0,2.63,1
1370.72,1359.9,1373.32,1345.75,15010000.0,0.8,1
1394.13,1375.0,1396.45,1366.0,8610000.0,1.71,0
1374.63,1389.97,1396.3,1370.5,9070000.0,-1.4,0
1361.57,1359.5,1386.28,1355.03,12200000.0,-0.95,1
1367.95,1351.4,1371.0,1351.25,10280000.0,0.47,0
1367.45,1376.0,1376.0,1359.0,10420000.0,-0.04,0
1356.65,1365.0,1383.47,1350.0,7280000.0,-0.79,0
1328.57,1371.75,1371.75,1322.55,20060000.0,-2.07,1
1343.88,1335.22,1349.5,1323.93,21920000.0,1.15,1
1353.07,1342.95,1364.15,1335.2,11810000.0,0.68,1
1448.05,1364.5,1452.5,1360.18,23890000.0,7.02,0
1407.63,1459.95,1459.97,1404.43,14090000.0,-2.79,1
1426.63,1404.0,1434.25,1402.5,15130000.0,1.35,1
1426.65,1435.0,1443.35,1418.05,13350000.0,0.0,1
1457.7,1433.18,1474.9,1433.18,19650000.0,2.18,0
1439.03,1460.75,1470.5,1431.53,8810000.0,-1.28,0
1427.8,1441.85,1441.85,1419.82,9050000.0,-0.78,1
1442.15,1435.93,1449.5,1429.25,9300000.0,1.01,1
1450.13,1450.0,1459.47,1427.53,14690000.0,0.55,1
1460.75,1454.0,1471.97,1450.95,12560000.0,0.73,0
1452.35,1460.75,1461.0,1442.35,6670000.0,-0.58,1
1465.1,1455.5,1479.0,1454.0,7720000.0,0.88,1
1481.38,1457.5,1483.65,1457.5,7120000.0,1.11,0
1470.6,1483.35,1484.72,1466.53,10010000.0,-0.73,0
1460.57,1476.47,1477.0,1458.55,9770000.0,-0.68,1
1474.0,1462.05,1479.5,1453.53,6730000.0,0.92,0
1471.03,1475.03,1475.5,1461.8,7120000.0,-0.2,0
1467.7,1474.0,1488.53,1457.55,12720000.0,-0.23,1
1481.75,1468.15,1484.95,1458.0,18490000.0,0.96,1
1493.63,1489.5,1497.55,1483.35,14440000.0,0.8,0
1487.32,1493.55,1494.53,1482.5,7510000.0,-0.42,0
1485.65,1483.03,1499.95,1478.05,10830000.0,-0.11,0
1455.63,1483.0,1491.28,1450.18,8650000.0,-2.02,1
1460.8,1465.0,1478.97,1454.53,23630000.0,0.36,1
1492.13,1463.5,1500.0,1462.5,12130000.0,2.14,0
1491.08,1492.0,1500.45,1488.0,716300.0,-0.07,1
1507.4,1490.47,1512.45,1487.22,10020000.0,1.09,0
1500.2,1505.78,1507.4,1486.05,7110000.0,-0.48,1
1503.0,1493.45,1509.0,1478.5,7810000.0,0.19,0
1478.93,1502.97,1503.1,1475.55,8320000.0,-1.6,0
1466.6,1489.0,1489.0,1463.5,11280000.0,-0.83,1
1475.43,1466.6,1488.0,1465.03,9430000.0,0.6,0
1432.18,1479.78,1483.1,1427.78,13520000.0,-2.93,0
1431.47,1439.7,1448.53,1425.5,18570000.0,-0.05,0
1418.22,1425.95,1433.22,1412.9,19220000.0,-0.93,1
1439.47,1420.0,1441.72,1416.53,9170000.0,1.5,0
1425.25,1428.75,1437.6,1417.25,8279999.999999999,-0.99,1
1443.75,1427.95,1445.0,1424.03,8490000.0,1.3,1
1450.97,1452.53,1457.9,1444.68,13010000.0,0.5,1
1455.03,1449.97,1460.0,1447.35,19530000.0,0.28,0
1441.57,1445.0,1452.4,1439.0,11420000.0,-0.92,1
1492.85,1448.0,1500.0,1447.0,16329999.999999998,3.56,0
1485.85,1492.88,1505.95,1478.65,21850000.0,-0.47,0
1484.78,1492.47,1493.97,1482.5,5010000.0,-0.07,1
1486.95,1484.0,1494.0,1475.0,8910000.0,0.15,0
1471.6,1482.07,1484.45,1468.9,7010000.0,-1.03,0
1462.93,1479.75,1479.75,1450.0,14490000.0,-0.59,0
1460.1,1460.88,1470.8,1456.0,7440000.0,-0.19,1
1485.97,1462.97,1490.97,1461.0,8359999.999999999,1.77,0
1463.65,1489.0,1489.8,1462.5,7070000.0,-1.5,1
1479.57,1466.35,1487.0,1466.35,9140000.0,1.09,0
1467.15,1475.88,1486.47,1463.07,15550000.0,-0.84,0
1464.82,1461.0,1482.13,1446.32,12900000.0,-0.16,1
1465.75,1453.35,1471.18,1450.93,9370000.0,0.06,0
1464.32,1463.5,1486.0,1459.35,19010000.0,-0.1,1
1470.13,1456.78,1474.0,1443.03,15740000.0,0.4,1
1479.85,1472.45,1482.82,1467.8,10350000.0,0.66,0
1459.32,1479.0,1493.5,1455.55,14610000.0,-1.39,0
1450.18,1463.5,1468.55,1449.5,10460000.0,-0.63,1
1459.97,1442.5,1467.97,1441.5,15940000.0,0.68,0
1452.55,1463.95,1465.0,1450.0,9410000.0,-0.51,1
1465.03,1450.0,1467.9,1450.0,7250000.0,0.86,1
1467.0,1468.0,1483.07,1462.88,11470000.0,0.13,0
1466.55,1472.0,1477.32,1464.13,14510000.0,-0.03,0
1434.0,1471.0,1474.95,1416.15,17230000.0,-2.22,0
1419.53,1435.5,1440.0,1418.0,7390000.0,-1.01,0
1401.47,1415.97,1420.75,1392.0,14520000.0,-1.27,1
1418.55,1397.5,1432.95,1397.5,9440000.0,1.22,0
1394.13,1413.0,1423.75,1390.0,11010000.0,-1.72,1
1407.43,1396.75,1410.0,1388.07,10510000.0,0.95,0
1402.7,1399.9,1406.97,1384.0,8460000.0,-0.34,1
1420.07,1400.97,1427.07,1400.03,7190000.0,1.24,0
1416.28,1420.5,1429.97,1413.03,5050000.0,-0.27,1
1425.35,1418.55,1427.5,1398.03,14710000.0,0.64,1
1435.7,1423.05,1437.2,1413.25,10920000.0,0.73,0
1434.83,1437.5,1439.5,1432.7,426040.0,-0.06,1
1436.13,1425.6,1441.82,1425.6,11180000.0,0.09,1
1460.65,1436.28,1468.78,1436.28,10280000.0,1.71,1
1486.05,1458.55,1492.22,1455.0,14610000.0,1.74,0
1480.25,1483.63,1488.5,1476.1,7090000.0,-0.39,0
1466.25,1480.22,1484.9,1461.55,6630000.0,-0.95,0
1456.2,1468.0,1478.5,1452.75,7820000.0,-0.69,0
1440.78,1446.5,1458.0,1438.45,7380000.0,-1.06,0
1424.85,1435.5,1440.4,1420.1,13210000.0,-1.11,1
1430.4,1431.3,1442.25,1422.25,31070000.0,0.39,1
1510.32,1483.0,1514.5,1459.0,21530000.0,5.59,0
1397.28,1498.05,1498.05,1359.3,36710000.0,-7.49,1
1420.75,1422.0,1431.15,1384.1,17460000.0,1.68,1
1431.6,1435.0,1443.7,1421.35,17860000.0,0.76,1
1469.95,1428.5,1472.0,1426.5,18560000.0,2.68,1
1471.4,1469.95,1493.35,1468.07,9250000.0,0.1,0
1456.68,1469.0,1473.68,1454.68,11770000.0,-1.0,1
1463.32,1457.5,1476.0,1455.18,10080000.0,0.46,1
1465.25,1472.0,1472.25,1460.1,9180000.0,0.13,1
1477.55,1470.0,1479.68,1457.22,8160000.0,0.84,1
1481.03,1487.35,1487.4,1471.35,7200000.0,0.24,0
1458.65,1487.5,1487.5,1456.0,8730000.0,-1.51,1
1473.7,1459.0,1482.85,1450.1,16110000.0,1.03,0
1454.2,1473.63,1474.7,1440.57,31170000.0,-1.32,0
1441.47,1445.53,1449.5,1437.5,8880000.0,-0.88,1
1454.15,1443.0,1455.93,1441.0,7050000.0,0.88,1
1514.03,1446.05,1518.97,1445.13,22010000.0,4.12,1
